,target_value,predicted_value,predicted_value_scaled
19365,5.0,3.98581757508,4.0
19367,2.0,3.69511149228,3.5
19373,4.0,3.64806866953,3.5
19374,4.0,3.64806866953,3.5
19378,4.5,3.64806866953,3.5
19385,4.0,4.07113303628,4.0
19386,3.0,3.98581757508,4.0
19397,4.5,3.69511149228,3.5
19397,4.5,3.69511149228,3.5
19405,4.0,3.64806866953,3.5
19421,4.5,3.69511149228,3.5
19432,4.5,3.69511149228,3.5
19433,4.0,3.69511149228,3.5
19444,4.5,3.98581757508,4.0
19451,4.0,3.69511149228,3.5
19459,3.0,2.75160599572,3.0
19471,3.5,4.02077656676,4.0
19474,4.5,4.25389518414,4.5
19475,5.0,2.75160599572,3.0
19498,4.5,3.69511149228,3.5
19505,3.0,3.64806866953,3.5
19522,4.5,4.07113303628,4.0
19522,4.5,4.07113303628,4.0
19528,4.5,4.07113303628,4.0
19535,4.5,3.98581757508,4.0
19540,5.0,3.98581757508,4.0
19541,4.5,3.98581757508,4.0
19542,3.5,3.64806866953,3.5
19570,4.5,4.11492443325,4.0
19586,4.0,3.72427502339,3.5
19593,4.0,3.72427502339,3.5
19598,3.5,3.72427502339,3.5
19603,4.0,3.98581757508,4.0
19606,4.5,2.39285714286,2.5
19608,4.5,3.53464673913,3.5
19612,4.0,3.69511149228,3.5
19626,3.5,4.02077656676,4.0
19634,4.0,4.02077656676,4.0
19644,5.0,3.98581757508,4.0
19644,5.0,3.98581757508,4.0
19646,4.5,4.07113303628,4.0
19656,4.5,3.69511149228,3.5
19668,4.0,4.07113303628,4.0
19669,4.0,4.07113303628,4.0
19686,4.0,4.25389518414,4.5
19701,4.0,3.64806866953,3.5
19703,4.5,3.16890881913,3.0
19708,4.5,3.69511149228,3.5
19711,4.0,3.25148179509,3.5
19713,4.5,3.98581757508,4.0
19714,5.0,3.98581757508,4.0
19716,4.0,4.02077656676,4.0
19740,4.0,3.25148179509,3.5
19745,4.0,4.02077656676,4.0
19746,5.0,4.07113303628,4.0
19754,4.5,4.31882440476,4.5
19759,4.5,2.75160599572,3.0
19763,4.0,3.25148179509,3.5
19767,5.0,3.64806866953,3.5
19774,4.5,4.02077656676,4.0
19775,4.5,3.98581757508,4.0
19794,4.5,3.86979166667,4.0
19806,4.0,3.86979166667,4.0
19812,4.5,3.72427502339,3.5
19815,5.0,4.07113303628,4.0
19817,4.5,4.31882440476,4.5
19821,4.5,3.69511149228,3.5
19826,4.5,3.31609195402,3.5
19827,4.5,4.11492443325,4.0
19861,4.5,2.75160599572,3.0
19885,3.5,3.98581757508,4.0
19915,4.5,2.68604651163,2.5
19917,4.0,3.53464673913,3.5
19919,4.5,3.98581757508,4.0
19922,5.0,4.07113303628,4.0
19922,5.0,4.07113303628,4.0
19923,4.0,3.16890881913,3.0
19923,4.0,3.16890881913,3.0
19927,4.5,3.98581757508,4.0
19929,5.0,3.86979166667,4.0
19930,4.0,3.86979166667,4.0
19931,4.0,4.02077656676,4.0
19934,4.5,3.72427502339,3.5
19940,3.5,3.98581757508,4.0
19946,5.0,3.69511149228,3.5
19951,4.5,4.07113303628,4.0
19951,4.5,4.07113303628,4.0
19956,4.0,4.07113303628,4.0
19956,4.0,4.07113303628,4.0
19970,4.5,3.64806866953,3.5
19974,4.5,4.23107569721,4.0
19975,4.5,4.3115942029,4.5
19983,4.0,3.72427502339,3.5
19991,4.0,3.72427502339,3.5
19994,4.5,3.53464673913,3.5
20006,5.0,4.02077656676,4.0
20006,5.0,4.02077656676,4.0
20020,3.0,2.75160599572,3.0
20021,4.0,2.36111111111,2.5
20028,4.0,3.98581757508,4.0
20040,4.5,3.98581757508,4.0
20044,4.0,3.86979166667,4.0
20051,4.5,3.64806866953,3.5
20056,3.0,3.98581757508,4.0
20058,4.5,3.1449704142,3.0
20060,4.5,3.98581757508,4.0
20061,5.0,2.82460732984,3.0
20062,4.0,3.16890881913,3.0
20063,5.0,2.75160599572,3.0
20080,4.5,2.82460732984,3.0
20083,4.5,3.72427502339,3.5
20087,4.5,4.07113303628,4.0
20097,4.5,2.82460732984,3.0
20102,4.0,3.64806866953,3.5
20107,4.0,4.02077656676,4.0
20115,5.0,3.98581757508,4.0
20133,4.5,3.98581757508,4.0
20145,4.0,4.25389518414,4.5
20149,5.0,3.72427502339,3.5
20152,4.0,3.16890881913,3.0
20158,5.0,3.5,3.5
20159,4.0,3.69511149228,3.5
20169,5.0,3.25148179509,3.5
20180,5.0,3.72427502339,3.5
20190,5.0,3.64806866953,3.5
20203,4.5,4.07113303628,4.0
20203,4.5,4.07113303628,4.0
20206,4.0,3.53464673913,3.5
20210,4.0,4.61350574713,4.5
20212,4.0,3.72427502339,3.5
20229,3.5,2.19110576923,2.0
20231,4.5,2.19110576923,2.0
20235,2.5,3.64806866953,3.5
20257,4.5,4.3115942029,4.5
20273,4.0,4.11492443325,4.0
20273,4.0,4.11492443325,4.0
20289,4.5,3.25148179509,3.5
20293,4.5,3.69511149228,3.5
20312,3.5,3.98581757508,4.0
20319,4.0,4.07113303628,4.0
20325,5.0,4.07113303628,4.0
20330,4.5,3.69511149228,3.5
20333,4.5,3.25148179509,3.5
20334,4.0,4.25389518414,4.5
20336,4.0,4.07113303628,4.0
20336,4.0,4.07113303628,4.0
20340,4.0,3.98581757508,4.0
20341,5.0,3.72427502339,3.5
20342,3.0,3.72427502339,3.5
20344,4.0,3.72427502339,3.5
20346,4.5,4.07113303628,4.0
20347,4.0,3.64806866953,3.5
20353,4.0,4.07113303628,4.0
20353,4.0,4.07113303628,4.0
20359,4.5,3.64806866953,3.5
20359,4.5,3.64806866953,3.5
20371,4.5,4.49681528662,4.5
20373,4.0,4.07113303628,4.0
20379,3.5,3.72427502339,3.5
20386,5.0,4.07113303628,4.0
20386,5.0,4.07113303628,4.0
20392,5.0,4.07113303628,4.0
20393,3.0,4.07113303628,4.0
20394,4.0,4.25389518414,4.5
20395,4.0,4.07113303628,4.0
20399,4.5,4.02077656676,4.0
20417,4.5,4.07113303628,4.0
20419,4.5,4.25389518414,4.5
20435,4.5,4.11492443325,4.0
20435,4.5,4.11492443325,4.0
20440,5.0,3.72427502339,3.5
20448,4.0,4.02077656676,4.0
20453,4.5,4.11492443325,4.0
20458,4.0,3.72427502339,3.5
20467,4.5,4.11492443325,4.0
20471,4.0,4.19736842105,4.0
20484,4.5,4.02077656676,4.0
20489,4.5,3.98581757508,4.0
20493,5.0,3.25148179509,3.5
20504,4.0,3.98581757508,4.0
20504,4.0,3.98581757508,4.0
20518,4.0,3.16890881913,3.0
20522,5.0,4.02077656676,4.0
20533,4.0,2.75160599572,3.0
20544,4.0,4.07113303628,4.0
20546,3.5,1.7625,2.0
20546,3.5,1.7625,2.0
20553,2.5,3.64806866953,3.5
20556,4.5,3.98581757508,4.0
20556,4.5,3.98581757508,4.0
20560,3.5,4.31882440476,4.5
20566,4.5,4.19736842105,4.0
20572,4.0,4.31882440476,4.5
20585,4.0,4.25389518414,4.5
20587,4.5,2.75160599572,3.0
20591,4.5,3.25148179509,3.5
20594,4.0,3.25148179509,3.5
20597,5.0,4.25389518414,4.5
20602,3.5,3.69511149228,3.5
20602,3.5,3.69511149228,3.5
20603,5.0,3.16890881913,3.0
20608,3.5,3.72427502339,3.5
20608,3.5,3.72427502339,3.5
20614,4.5,3.53464673913,3.5
20618,3.5,3.16890881913,3.0
20630,3.5,4.02077656676,4.0
20634,5.0,3.72427502339,3.5
20651,4.0,3.69511149228,3.5
20655,3.5,3.98581757508,4.0
20663,4.0,3.69511149228,3.5
20663,4.0,3.69511149228,3.5
20668,4.0,4.25389518414,4.5
20679,4.0,3.53464673913,3.5
20685,4.5,3.72427502339,3.5
20695,4.5,4.02077656676,4.0
20706,4.0,4.02077656676,4.0
20709,4.5,3.72427502339,3.5
20724,3.5,4.31882440476,4.5
20734,4.5,3.64806866953,3.5
20742,5.0,3.53464673913,3.5
20742,5.0,3.53464673913,3.5
20745,5.0,3.98581757508,4.0
20748,4.0,4.02077656676,4.0
20748,4.0,4.02077656676,4.0
20749,5.0,4.11492443325,4.0
20753,4.0,3.16890881913,3.0
20757,4.5,4.02077656676,4.0
20759,5.0,4.07113303628,4.0
20760,5.0,4.02077656676,4.0
20761,4.0,3.69511149228,3.5
20763,5.0,3.64806866953,3.5
20774,4.5,4.19736842105,4.0
20779,3.5,3.64806866953,3.5
20783,4.0,3.25148179509,3.5
20783,4.0,3.25148179509,3.5
20788,3.0,3.16890881913,3.0
20789,4.5,3.98581757508,4.0
20793,4.0,3.72427502339,3.5
20795,4.5,3.25148179509,3.5
20805,4.5,3.69511149228,3.5
20806,4.5,3.98581757508,4.0
20810,4.5,3.25148179509,3.5
20811,5.0,3.25148179509,3.5
20813,4.5,3.72427502339,3.5
20814,4.5,3.69511149228,3.5
20817,4.5,4.02077656676,4.0
20825,4.5,3.72427502339,3.5
20827,4.5,4.07113303628,4.0
20829,4.5,3.69511149228,3.5
20842,5.0,3.25148179509,3.5
20845,3.0,4.07113303628,4.0
20849,4.5,3.69511149228,3.5
20852,4.5,2.75160599572,3.0
20857,4.0,3.98581757508,4.0
20865,1.0,4.3115942029,4.5
20872,4.0,4.07113303628,4.0
20875,4.0,4.07113303628,4.0
20895,4.5,3.98581757508,4.0
20898,5.0,3.16890881913,3.0
20909,4.0,4.02077656676,4.0
20921,4.0,3.25148179509,3.5
20929,4.0,3.25148179509,3.5
20931,2.0,3.53464673913,3.5
20944,1.0,4.07113303628,4.0
20959,4.0,2.36363636364,2.5
20960,3.5,3.25148179509,3.5
20961,1.5,3.1449704142,3.0
20972,2.5,3.72427502339,3.5
20979,2.5,3.1449704142,3.0
20998,3.5,4.07113303628,4.0
21002,4.0,4.25389518414,4.5
21002,4.0,4.25389518414,4.5
21002,4.0,4.25389518414,4.5
21005,4.5,3.25148179509,3.5
21005,4.5,3.25148179509,3.5
21009,3.5,4.02077656676,4.0
21013,4.5,3.72427502339,3.5
21017,5.0,3.25148179509,3.5
21026,5.0,3.64806866953,3.5
21027,4.0,4.19736842105,4.0
21031,3.5,3.1449704142,3.0
21033,4.0,3.64806866953,3.5
21037,4.5,3.69511149228,3.5
21044,4.0,3.25148179509,3.5
21046,4.0,3.64806866953,3.5
21051,5.0,2.19110576923,2.0
21057,4.0,3.25148179509,3.5
21057,4.0,3.25148179509,3.5
21057,4.0,3.25148179509,3.5
21058,4.0,3.86979166667,4.0
21058,4.0,3.86979166667,4.0
21088,4.5,4.02077656676,4.0
21096,4.0,4.23107569721,4.0
21101,3.0,4.07113303628,4.0
21123,4.5,4.07113303628,4.0
21131,4.0,3.98581757508,4.0
21134,4.0,3.69511149228,3.5
21137,4.0,4.02077656676,4.0
21144,3.5,4.3115942029,4.5
21160,4.0,4.02077656676,4.0
21181,4.5,3.69511149228,3.5
21181,4.5,3.69511149228,3.5
21189,4.0,3.16890881913,3.0
21191,3.5,2.75160599572,3.0
21196,4.5,3.72427502339,3.5
21202,4.0,3.98581757508,4.0
21204,4.5,4.02077656676,4.0
21243,3.5,3.53464673913,3.5
21247,2.5,4.25389518414,4.5
21247,2.5,4.25389518414,4.5
21254,3.5,4.19736842105,4.0
21256,5.0,3.72427502339,3.5
21259,4.0,2.82460732984,3.0
21260,4.0,2.82460732984,3.0
21272,4.5,4.02077656676,4.0
21273,4.0,3.44642857143,3.5
21274,4.0,4.11492443325,4.0
21276,4.0,3.98581757508,4.0
21280,4.5,2.19110576923,2.0
21281,4.0,3.53464673913,3.5
21294,4.0,2.68604651163,2.5
21296,4.0,3.72427502339,3.5
21297,4.5,4.07113303628,4.0
21311,4.0,3.16890881913,3.0
21320,5.0,3.69511149228,3.5
21320,5.0,3.69511149228,3.5
21325,3.5,3.72427502339,3.5
21328,4.0,3.53464673913,3.5
21328,4.0,3.53464673913,3.5
21332,4.0,3.25148179509,3.5
21333,4.0,3.69511149228,3.5
21346,4.5,4.02077656676,4.0
21346,4.5,4.02077656676,4.0
21355,4.0,3.5,3.5
21361,4.0,2.75160599572,3.0
21366,4.5,3.25148179509,3.5
21380,4.5,2.82460732984,3.0
21398,4.0,3.25148179509,3.5
21412,4.5,3.72427502339,3.5
21412,4.5,3.72427502339,3.5
21415,3.5,3.69511149228,3.5
21421,4.0,3.98581757508,4.0
21422,4.5,3.53464673913,3.5
21423,4.0,3.25148179509,3.5
21430,4.0,3.53464673913,3.5
21431,4.0,3.72427502339,3.5
21435,4.0,3.98581757508,4.0
21442,4.5,3.25148179509,3.5
21450,4.0,3.31609195402,3.5
21455,3.5,3.98581757508,4.0
21460,3.5,3.16890881913,3.0
21464,1.0,4.07113303628,4.0
21469,4.0,3.16890881913,3.0
21469,4.0,3.16890881913,3.0
21486,1.5,3.25148179509,3.5
21487,3.0,4.02077656676,4.0
21488,4.5,3.25148179509,3.5
21502,4.0,4.02077656676,4.0
21502,4.0,4.02077656676,4.0
21504,4.5,3.98581757508,4.0
21509,4.0,3.98581757508,4.0
21518,4.0,4.07113303628,4.0
21524,4.5,3.25148179509,3.5
21528,4.0,3.72427502339,3.5
21541,4.0,3.72427502339,3.5
21545,4.0,3.98581757508,4.0
21549,4.0,2.82460732984,3.0
21555,3.5,3.64806866953,3.5
21561,3.0,4.25389518414,4.5
21564,4.0,3.69511149228,3.5
21564,4.0,3.69511149228,3.5
21567,4.0,3.25148179509,3.5
21574,3.0,2.68604651163,2.5
21580,3.5,3.1449704142,3.0
21585,4.0,3.98581757508,4.0
21591,3.5,4.07113303628,4.0
21595,3.5,3.53464673913,3.5
21601,3.5,4.07113303628,4.0
21607,4.0,3.25148179509,3.5
21609,4.0,4.02077656676,4.0
21611,4.0,3.64806866953,3.5
21612,3.5,3.72427502339,3.5
21615,3.5,4.19736842105,4.0
21618,4.0,3.1449704142,3.0
21626,3.0,4.19736842105,4.0
21632,4.0,3.25148179509,3.5
21637,4.5,4.07113303628,4.0
21644,3.5,3.64806866953,3.5
21649,4.0,4.02077656676,4.0
21649,4.0,4.02077656676,4.0
21652,4.0,4.25389518414,4.5
21662,3.5,3.1449704142,3.0
21663,4.0,4.02077656676,4.0
21671,4.0,3.98581757508,4.0
21671,4.0,3.98581757508,4.0
21673,3.5,3.98581757508,4.0
21675,4.0,3.53464673913,3.5
21686,4.5,4.02077656676,4.0
21688,4.0,4.07113303628,4.0
21693,3.5,3.64806866953,3.5
21704,4.5,4.11492443325,4.0
21711,2.5,3.69511149228,3.5
21714,4.0,3.25148179509,3.5
21717,4.0,2.19110576923,2.0
21717,4.0,2.19110576923,2.0
21727,3.5,3.53464673913,3.5
21733,4.0,2.75160599572,3.0
21750,3.0,3.69511149228,3.5
21759,5.0,4.02077656676,4.0
21765,4.0,4.02077656676,4.0
21776,3.5,3.72427502339,3.5
21781,4.0,4.61350574713,4.5
21794,5.0,3.25148179509,3.5
21797,4.5,4.02077656676,4.0
21797,4.5,4.02077656676,4.0
21804,4.5,3.64806866953,3.5
21806,4.0,3.25148179509,3.5
21818,4.5,3.72427502339,3.5
21818,4.5,3.72427502339,3.5
21819,3.5,3.98581757508,4.0
21819,3.5,3.98581757508,4.0
21822,3.5,3.64806866953,3.5
21823,4.0,3.53464673913,3.5
21834,4.0,4.02077656676,4.0
21842,3.5,4.25389518414,4.5
21848,4.0,3.86979166667,4.0
21850,4.0,4.02077656676,4.0
21856,4.5,3.25148179509,3.5
21857,1.0,2.19110576923,2.0
21872,4.0,4.3115942029,4.5
21874,3.5,4.02077656676,4.0
21875,4.0,3.69511149228,3.5
21875,4.0,3.69511149228,3.5
21883,4.0,4.42830882353,4.5
21903,4.5,3.72427502339,3.5
21907,4.0,2.19110576923,2.0
21914,3.0,3.16890881913,3.0
21917,4.0,3.25148179509,3.5
21928,4.5,4.07113303628,4.0
21932,2.0,3.69511149228,3.5
21933,4.0,3.53464673913,3.5
21934,4.5,2.19110576923,2.0
21946,3.5,3.98581757508,4.0
21949,2.5,3.25148179509,3.5
21961,4.0,2.75160599572,3.0
21966,4.0,3.25148179509,3.5
21969,4.0,4.02077656676,4.0
21969,4.0,4.02077656676,4.0
21976,4.5,3.64806866953,3.5
22009,4.5,4.11492443325,4.0
22012,4.0,3.64806866953,3.5
22021,4.0,4.02077656676,4.0
22025,4.5,3.98581757508,4.0
22025,4.5,3.98581757508,4.0
22027,4.0,3.72427502339,3.5
22041,3.5,4.42830882353,4.5
22044,2.5,4.02077656676,4.0
22047,4.0,3.86979166667,4.0
22053,4.0,3.44642857143,3.5
22053,4.0,3.44642857143,3.5
22053,4.0,3.44642857143,3.5
22059,3.5,4.19736842105,4.0
22089,4.0,3.1449704142,3.0
22096,2.0,3.72427502339,3.5
22097,3.5,3.69511149228,3.5
22097,3.5,3.69511149228,3.5
22106,4.5,3.69511149228,3.5
22108,4.5,4.02077656676,4.0
22111,5.0,4.07113303628,4.0
22122,3.0,3.64806866953,3.5
22125,4.0,3.64806866953,3.5
22131,4.0,1.7625,2.0
22135,3.5,2.75160599572,3.0
22143,2.0,4.02077656676,4.0
22150,4.0,3.72427502339,3.5
22179,5.0,4.19736842105,4.0
22190,4.0,3.25148179509,3.5
22191,3.5,3.1449704142,3.0
22196,4.0,3.53464673913,3.5
22197,5.0,3.72427502339,3.5
22204,3.0,3.5,3.5
22207,5.0,3.16890881913,3.0
22210,4.0,3.25148179509,3.5
22251,4.0,3.72427502339,3.5
22278,4.0,2.82460732984,3.0
22278,4.0,2.82460732984,3.0
22279,4.0,3.53464673913,3.5
22287,4.0,4.25389518414,4.5
22289,3.5,3.31609195402,3.5
22296,4.0,4.07113303628,4.0
22300,4.0,3.72427502339,3.5
22310,4.5,3.69511149228,3.5
22315,4.0,2.82460732984,3.0
22315,4.0,2.82460732984,3.0
22326,4.0,3.25148179509,3.5
22360,3.5,3.64806866953,3.5
22360,3.5,3.64806866953,3.5
22366,4.0,3.25148179509,3.5
22380,2.0,3.53464673913,3.5
22406,2.5,3.25148179509,3.5
22407,3.5,3.53464673913,3.5
22415,4.0,2.36363636364,2.5
22415,4.0,2.36363636364,2.5
22418,3.0,3.53464673913,3.5
22426,4.5,3.69511149228,3.5
22428,4.5,2.19110576923,2.0
22430,3.5,3.25148179509,3.5
22433,3.5,3.72427502339,3.5
22442,3.5,3.72427502339,3.5
22443,3.5,4.11492443325,4.0
22444,3.5,3.64806866953,3.5
22450,2.5,2.82460732984,3.0
22454,3.0,4.25389518414,4.5
22477,3.5,3.25148179509,3.5
22479,4.0,2.19110576923,2.0
22486,4.5,2.75160599572,3.0
22494,3.5,3.98581757508,4.0
22496,4.0,3.25148179509,3.5
22498,4.0,3.69511149228,3.5
22503,4.0,4.07113303628,4.0
22507,3.5,4.3115942029,4.5
22514,4.0,3.69511149228,3.5
22515,2.0,3.72427502339,3.5
22525,4.0,3.98581757508,4.0
22528,4.5,4.07113303628,4.0
22535,4.0,3.72427502339,3.5
22538,4.0,4.02077656676,4.0
22544,4.0,4.3115942029,4.5
22545,4.0,4.07113303628,4.0
22551,4.5,3.16890881913,3.0
22553,4.5,3.69511149228,3.5
22554,4.0,4.25389518414,4.5
22558,3.5,3.16890881913,3.0
22561,4.5,3.98581757508,4.0
22566,4.0,3.25148179509,3.5
22569,4.0,2.36363636364,2.5
22573,3.0,4.07113303628,4.0
22577,4.0,3.98581757508,4.0
22591,3.5,3.98581757508,4.0
22604,3.0,4.07113303628,4.0
22606,4.0,4.3115942029,4.5
22613,3.0,3.72427502339,3.5
22618,4.5,4.31882440476,4.5
22624,3.0,4.19736842105,4.0
22631,4.0,4.23107569721,4.0
22635,3.5,3.69511149228,3.5
22645,4.0,4.07113303628,4.0
22654,4.0,3.72427502339,3.5
22666,4.5,3.69511149228,3.5
22670,3.0,4.11492443325,4.0
22670,3.0,4.11492443325,4.0
22672,4.0,4.07113303628,4.0
22686,5.0,2.19110576923,2.0
22686,5.0,2.19110576923,2.0
22690,4.5,4.02077656676,4.0
22720,3.5,3.72427502339,3.5
22731,4.0,4.07113303628,4.0
22744,3.0,2.9375,3.0
22754,3.5,4.25389518414,4.5
22770,4.0,4.11492443325,4.0
22770,4.0,4.11492443325,4.0
22774,4.0,4.25389518414,4.5
22782,4.0,4.3115942029,4.5
22784,5.0,3.72427502339,3.5
22789,5.0,4.31882440476,4.5
22795,4.0,4.31882440476,4.5
22796,4.0,4.25389518414,4.5
22797,3.5,3.69511149228,3.5
22802,4.0,4.07113303628,4.0
22805,4.0,3.86979166667,4.0
22809,4.0,3.98581757508,4.0
22819,4.5,4.85080645161,5.0
22830,4.5,4.11492443325,4.0
22845,3.0,4.02077656676,4.0
22853,3.5,4.25389518414,4.5
22855,4.0,4.07113303628,4.0
22856,4.5,4.23107569721,4.0
22856,4.5,4.23107569721,4.0
22861,2.0,3.72427502339,3.5
22901,4.5,3.64806866953,3.5
22902,4.0,3.98581757508,4.0
22903,2.5,3.25148179509,3.5
22904,3.0,4.25389518414,4.5
22912,3.0,3.98581757508,4.0
22912,3.0,3.98581757508,4.0
22917,4.0,4.02077656676,4.0
22925,3.0,4.3115942029,4.5
22929,3.0,3.72427502339,3.5
22930,3.5,3.64806866953,3.5
22935,3.5,3.72427502339,3.5
22938,4.5,4.11492443325,4.0
22945,4.0,4.02077656676,4.0
22946,4.0,3.53464673913,3.5
22948,4.0,4.25389518414,4.5
22952,4.0,3.1449704142,3.0
22956,4.0,3.69511149228,3.5
22957,5.0,3.72427502339,3.5
22960,3.5,3.53464673913,3.5
22968,4.5,2.75160599572,3.0
22970,3.5,3.1449704142,3.0
22975,3.5,3.16890881913,3.0
22980,5.0,3.72427502339,3.5
22981,4.5,3.16890881913,3.0
22982,4.5,3.53464673913,3.5
23004,4.0,4.61350574713,4.5
23010,2.0,4.31882440476,4.5
23017,3.5,4.07113303628,4.0
23024,4.0,4.31882440476,4.5
23033,4.0,4.11492443325,4.0
23033,4.0,4.11492443325,4.0
23034,4.0,4.25389518414,4.5
23038,3.0,4.3115942029,4.5
23038,3.0,4.3115942029,4.5
23039,4.0,4.31882440476,4.5
23041,4.0,4.42830882353,4.5
23049,4.0,4.42830882353,4.5
23050,4.5,4.61350574713,4.5
23057,4.5,4.07113303628,4.0
23057,4.5,4.07113303628,4.0
23072,3.5,3.72427502339,3.5
23080,4.5,3.98581757508,4.0
23082,3.5,4.07113303628,4.0
23088,4.0,4.07113303628,4.0
23090,4.0,4.11492443325,4.0
23096,4.5,4.07113303628,4.0
23100,5.0,3.76923076923,4.0
23108,3.5,4.11492443325,4.0
23133,4.5,4.07113303628,4.0
23140,3.5,4.07113303628,4.0
23152,4.5,3.69511149228,3.5
23159,4.0,3.25148179509,3.5
23162,4.0,4.25389518414,4.5
23165,4.5,4.25389518414,4.5
23169,4.0,4.25389518414,4.5
23170,3.5,4.3115942029,4.5
23171,4.0,4.07113303628,4.0
23173,4.0,4.3115942029,4.5
23174,4.5,3.72427502339,3.5
23178,4.0,4.23107569721,4.0
23181,5.0,4.11492443325,4.0
23186,3.5,3.72427502339,3.5
23187,4.5,4.61350574713,4.5
23206,4.0,4.31882440476,4.5
23212,4.0,4.42830882353,4.5
23212,4.0,4.42830882353,4.5
23216,4.0,4.11492443325,4.0
23224,4.5,4.42830882353,4.5
23233,4.5,4.25389518414,4.5
23235,4.0,4.02077656676,4.0
23238,4.0,3.1449704142,3.0
23244,4.5,3.53464673913,3.5
23254,3.5,4.07113303628,4.0
23271,3.5,4.42830882353,4.5
23280,4.0,4.11492443325,4.0
23290,4.0,4.25389518414,4.5
23295,4.0,4.31882440476,4.5
23299,3.0,4.07113303628,4.0
23304,4.0,4.50833333333,4.5
23311,4.0,4.31882440476,4.5
23315,4.0,4.07113303628,4.0
23316,3.5,4.3115942029,4.5
23326,3.5,4.11492443325,4.0
23341,3.0,4.3115942029,4.5
23342,4.0,4.07113303628,4.0
23343,3.5,4.31882440476,4.5
23344,4.0,4.71428571429,4.5
23370,4.0,4.11492443325,4.0
23373,3.0,4.11492443325,4.0
23374,4.0,4.23107569721,4.0
23376,5.0,4.31882440476,4.5
23377,4.0,4.42830882353,4.5
23386,4.5,4.3115942029,4.5
23393,2.5,4.48761609907,4.5
23393,2.5,4.48761609907,4.5
23399,4.5,3.86979166667,4.0
23399,4.5,3.86979166667,4.0
23410,4.0,4.25389518414,4.5
23414,4.5,4.71428571429,4.5
23414,4.5,4.71428571429,4.5
23416,4.5,4.61350574713,4.5
23419,4.0,4.11492443325,4.0
23420,4.0,3.72427502339,3.5
23423,4.5,4.42830882353,4.5
23432,4.5,4.11492443325,4.0
23434,4.5,3.72427502339,3.5
23435,4.5,4.02077656676,4.0
23437,4.5,4.07113303628,4.0
23437,4.5,4.07113303628,4.0
23439,4.5,4.07113303628,4.0
23463,5.0,3.25148179509,3.5
23469,4.0,3.72427502339,3.5
23471,5.0,3.69511149228,3.5
23472,4.5,3.16890881913,3.0
23472,4.5,3.16890881913,3.0
23479,4.0,3.72427502339,3.5
23484,4.5,3.69511149228,3.5
23487,3.5,3.98581757508,4.0
23488,4.5,4.02077656676,4.0
23490,5.0,4.07113303628,4.0
23498,4.5,3.98581757508,4.0
23504,5.0,3.98581757508,4.0
23507,4.0,3.25148179509,3.5
23511,4.5,4.25389518414,4.5
23511,4.5,4.25389518414,4.5
23513,4.0,4.02077656676,4.0
23524,4.5,4.07113303628,4.0
23526,4.5,4.02077656676,4.0
23533,2.5,4.07113303628,4.0
23535,5.0,4.07113303628,4.0
23536,5.0,3.25148179509,3.5
23550,4.5,4.07113303628,4.0
23554,4.0,4.02077656676,4.0
23561,4.5,3.16890881913,3.0
23563,4.0,4.07113303628,4.0
23573,4.5,3.72427502339,3.5
23577,4.0,3.86979166667,4.0
23589,4.5,4.11492443325,4.0
23591,5.0,4.50833333333,4.5
23592,4.0,3.86979166667,4.0
23594,3.5,3.69511149228,3.5
23598,4.5,3.72427502339,3.5
23610,4.5,4.19736842105,4.0
23615,4.0,3.69511149228,3.5
23624,3.0,4.11492443325,4.0
23646,4.0,3.69511149228,3.5
23659,4.0,3.98581757508,4.0
23669,4.0,3.72427502339,3.5
23679,4.5,4.02077656676,4.0
23686,4.5,4.07113303628,4.0
23688,4.5,3.98581757508,4.0
23689,4.5,2.19110576923,2.0
23699,4.5,3.64806866953,3.5
23715,4.0,4.25389518414,4.5
23736,4.5,3.72427502339,3.5
23737,4.0,2.75160599572,3.0
23740,5.0,4.02077656676,4.0
23746,4.0,1.14893617021,1.0
23755,4.5,2.68604651163,2.5
23759,4.5,4.07113303628,4.0
23764,4.0,3.53464673913,3.5
23764,4.0,3.53464673913,3.5
23772,4.5,3.16890881913,3.0
23778,4.5,2.19110576923,2.0
23798,5.0,4.19736842105,4.0
23810,4.5,3.98581757508,4.0
23810,4.5,3.98581757508,4.0
23814,5.0,3.69511149228,3.5
23820,4.5,2.36111111111,2.5
23823,4.0,4.02077656676,4.0
23832,5.0,3.72427502339,3.5
23840,3.5,3.98581757508,4.0
23844,4.0,4.07113303628,4.0
23845,4.5,4.07113303628,4.0
23845,4.5,4.07113303628,4.0
23859,4.0,3.86979166667,4.0
23868,4.0,3.98581757508,4.0
23877,4.5,4.19736842105,4.0
23889,5.0,2.82460732984,3.0
23891,4.0,4.07113303628,4.0
23892,4.0,4.07113303628,4.0
23893,4.5,4.07113303628,4.0
23897,3.5,4.07113303628,4.0
23899,4.0,4.07113303628,4.0
23906,4.0,3.25148179509,3.5
23908,4.5,4.07113303628,4.0
23913,4.5,3.69511149228,3.5
23914,5.0,3.69511149228,3.5
23919,4.0,4.02077656676,4.0
23922,5.0,3.86979166667,4.0
23922,5.0,3.86979166667,4.0
23929,4.0,4.02077656676,4.0
23931,4.5,3.64806866953,3.5
23951,4.0,4.11492443325,4.0
23955,5.0,4.02077656676,4.0
23955,5.0,4.02077656676,4.0
23961,4.5,3.64806866953,3.5
23978,4.5,4.02077656676,4.0
